StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,NewInsulin,TD4C_Ent3,1,Low,7.5,33.875
2,1,NewInsulin,TD4C_Ent3,2,Medium,33.875,55.6125
3,1,NewInsulin,TD4C_Ent3,3,High,55.6125,150
4,2,OldInsulin,TD4C_Ent3,1,Low,25,25
5,2,OldInsulin,TD4C_Ent3,2,Medium,25,75
6,2,OldInsulin,TD4C_Ent3,3,High,75,150
7,3,Oral,TD4C_Ent3,1,Low,0.43,37.5
8,3,Oral,TD4C_Ent3,2,Medium,37.5,53.7
9,3,Oral,TD4C_Ent3,3,High,53.7,231.6
10,4,BetaBlockers,TD4C_Ent3,1,Low,0.33,39.9
11,4,BetaBlockers,TD4C_Ent3,2,Medium,39.9,40.2
12,4,BetaBlockers,TD4C_Ent3,3,High,40.2,239.4
13,5,CCB,TD4C_Ent3,1,Low,1,15.348
14,5,CCB,TD4C_Ent3,2,Medium,15.348,30
15,5,CCB,TD4C_Ent3,3,High,30,270
16,6,Other,TD4C_Ent3,1,Low,0.5,60.7360000000001
17,6,Other,TD4C_Ent3,2,Medium,60.7360000000001,90
18,6,Other,TD4C_Ent3,3,High,90,377.2
19,7,Statins1,TD4C_Ent3,1,Low,1,20.1
20,7,Statins1,TD4C_Ent3,2,Medium,20.1,80.1
21,7,Statins1,TD4C_Ent3,3,High,80.1,480
22,8,Statins2,TD4C_Ent3,1,Low,0.67,20.1
23,8,Statins2,TD4C_Ent3,2,Medium,20.1,29.7
24,8,Statins2,TD4C_Ent3,3,High,29.7,80.4
25,9,Ace1,TD4C_Ent3,1,Low,2.5,112
26,9,Ace1,TD4C_Ent3,2,Medium,112,120
27,9,Ace1,TD4C_Ent3,3,High,120,373.52
28,39,HBA1C_FULL,TD4C_Ent3,1,Low,3.9,9
29,39,HBA1C_FULL,TD4C_Ent3,2,Medium,9,10.9
30,39,HBA1C_FULL,TD4C_Ent3,3,High,10.9,222.7
31,40,LDL_FULL,TD4C_Ent3,1,Low,2.8,137
32,40,LDL_FULL,TD4C_Ent3,2,Medium,137,144
33,40,LDL_FULL,TD4C_Ent3,3,High,144,328.39999
34,41,Cholesterol_FULL,TD4C_Ent3,1,Low,64,135
35,41,Cholesterol_FULL,TD4C_Ent3,2,Medium,135,153
36,41,Cholesterol_FULL,TD4C_Ent3,3,High,153,557
37,42,Glucose_FULL,TD4C_Ent3,1,Low,28,211
38,42,Glucose_FULL,TD4C_Ent3,2,Medium,211,262
39,42,Glucose_FULL,TD4C_Ent3,3,High,262,1453
40,43,Albumin_FULL,TD4C_Ent3,1,Low,2,3.69
41,43,Albumin_FULL,TD4C_Ent3,2,Medium,3.69,3.81
42,43,Albumin_FULL,TD4C_Ent3,3,High,3.81,5.8
43,44,Creatinine_FULL,TD4C_Ent3,1,Low,0.2,1.15
44,44,Creatinine_FULL,TD4C_Ent3,2,Medium,1.15,1.36
45,44,Creatinine_FULL,TD4C_Ent3,3,High,1.36,15.4
