StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,NewInsulin,TD4C_Cos5,1,Low,7.5,33.875
2,1,NewInsulin,TD4C_Cos5,2,Medium1,33.875,37.5
3,1,NewInsulin,TD4C_Cos5,3,Medium2,37.5,50.35
4,1,NewInsulin,TD4C_Cos5,4,Medium3,50.35,72.95
5,1,NewInsulin,TD4C_Cos5,5,High,72.95,150
6,2,OldInsulin,TD4C_Cos5,1,Low,25,33.3333333333333
7,2,OldInsulin,TD4C_Cos5,2,Medium1,33.3333333333333,37.5
8,2,OldInsulin,TD4C_Cos5,3,Medium2,37.5,50
9,2,OldInsulin,TD4C_Cos5,4,Medium3,50,56.25
10,2,OldInsulin,TD4C_Cos5,5,High,56.25,150
11,3,Oral,TD4C_Cos5,1,Low,0.43,15
12,3,Oral,TD4C_Cos5,2,Medium1,15,25.8
13,3,Oral,TD4C_Cos5,3,Medium2,25.8,29.7
14,3,Oral,TD4C_Cos5,4,Medium3,29.7,32.25
15,3,Oral,TD4C_Cos5,5,High,32.25,231.6
16,4,BetaBlockers,TD4C_Cos5,1,Low,0.33,17.64
17,4,BetaBlockers,TD4C_Cos5,2,Medium1,17.64,25
18,4,BetaBlockers,TD4C_Cos5,3,Medium2,25,37.24
19,4,BetaBlockers,TD4C_Cos5,4,Medium3,37.24,39.9
20,4,BetaBlockers,TD4C_Cos5,5,High,39.9,239.4
21,5,CCB,TD4C_Cos5,1,Low,1,30
22,5,CCB,TD4C_Cos5,2,Medium1,30,30
23,5,CCB,TD4C_Cos5,3,Medium2,30,40.2
24,5,CCB,TD4C_Cos5,4,Medium3,40.2,60
25,5,CCB,TD4C_Cos5,5,High,60,270
26,6,Other,TD4C_Cos5,1,Low,0.5,21
27,6,Other,TD4C_Cos5,2,Medium1,21,28
28,6,Other,TD4C_Cos5,3,Medium2,28,30
29,6,Other,TD4C_Cos5,4,Medium3,30,33.75
30,6,Other,TD4C_Cos5,5,High,33.75,377.2
31,7,Statins1,TD4C_Cos5,1,Low,1,30
32,7,Statins1,TD4C_Cos5,2,Medium1,30,37.24
33,7,Statins1,TD4C_Cos5,3,Medium2,37.24,40.05
34,7,Statins1,TD4C_Cos5,4,Medium3,40.05,80.1
35,7,Statins1,TD4C_Cos5,5,High,80.1,480
36,8,Statins2,TD4C_Cos5,1,Low,0.67,9.9
37,8,Statins2,TD4C_Cos5,2,Medium1,9.9,9.9
38,8,Statins2,TD4C_Cos5,3,Medium2,9.9,20.1
39,8,Statins2,TD4C_Cos5,4,Medium3,20.1,29.7
40,8,Statins2,TD4C_Cos5,5,High,29.7,80.4
41,9,Ace1,TD4C_Cos5,1,Low,2.5,15
42,9,Ace1,TD4C_Cos5,2,Medium1,15,22.5
43,9,Ace1,TD4C_Cos5,3,Medium2,22.5,30
44,9,Ace1,TD4C_Cos5,4,Medium3,30,45
45,9,Ace1,TD4C_Cos5,5,High,45,373.52
46,39,HBA1C_FULL,TD4C_Cos5,1,Low,3.9,5.9
47,39,HBA1C_FULL,TD4C_Cos5,2,Medium1,5.9,6.4
48,39,HBA1C_FULL,TD4C_Cos5,3,Medium2,6.4,7.1
49,39,HBA1C_FULL,TD4C_Cos5,4,Medium3,7.1,7.94
50,39,HBA1C_FULL,TD4C_Cos5,5,High,7.94,222.7
51,40,LDL_FULL,TD4C_Cos5,1,Low,2.8,79
52,40,LDL_FULL,TD4C_Cos5,2,Medium1,79,102
53,40,LDL_FULL,TD4C_Cos5,3,Medium2,102,111.2
54,40,LDL_FULL,TD4C_Cos5,4,Medium3,111.2,128.8
55,40,LDL_FULL,TD4C_Cos5,5,High,128.8,328.39999
56,41,Cholesterol_FULL,TD4C_Cos5,1,Low,64,153
57,41,Cholesterol_FULL,TD4C_Cos5,2,Medium1,153,172
58,41,Cholesterol_FULL,TD4C_Cos5,3,Medium2,172,186
59,41,Cholesterol_FULL,TD4C_Cos5,4,Medium3,186,213
60,41,Cholesterol_FULL,TD4C_Cos5,5,High,213,557
61,42,Glucose_FULL,TD4C_Cos5,1,Low,28,101
62,42,Glucose_FULL,TD4C_Cos5,2,Medium1,101,125
63,42,Glucose_FULL,TD4C_Cos5,3,Medium2,125,142
64,42,Glucose_FULL,TD4C_Cos5,4,Medium3,142,166
65,42,Glucose_FULL,TD4C_Cos5,5,High,166,1453
66,43,Albumin_FULL,TD4C_Cos5,1,Low,2,4
67,43,Albumin_FULL,TD4C_Cos5,2,Medium1,4,4.14
68,43,Albumin_FULL,TD4C_Cos5,3,Medium2,4.14,4.24
69,43,Albumin_FULL,TD4C_Cos5,4,Medium3,4.24,4.41
70,43,Albumin_FULL,TD4C_Cos5,5,High,4.41,5.8
71,44,Creatinine_FULL,TD4C_Cos5,1,Low,0.2,0.78
72,44,Creatinine_FULL,TD4C_Cos5,2,Medium1,0.78,0.84
73,44,Creatinine_FULL,TD4C_Cos5,3,Medium2,0.84,0.9
74,44,Creatinine_FULL,TD4C_Cos5,4,Medium3,0.9,0.98
75,44,Creatinine_FULL,TD4C_Cos5,5,High,0.98,15.4
