StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,Diabetes,TD4C_Ent3,1,Low,0.43,35.7
2,1,Diabetes,TD4C_Ent3,2,Medium,35.7,38.7
3,1,Diabetes,TD4C_Ent3,3,High,38.7,242.4
4,2,BetaBlockers,TD4C_Ent3,1,Low,0.33,9.9
5,2,BetaBlockers,TD4C_Ent3,2,Medium,9.9,13.4
6,2,BetaBlockers,TD4C_Ent3,3,High,13.4,239.4
7,3,CCB,TD4C_Ent3,1,Low,1,15.3
8,3,CCB,TD4C_Ent3,2,Medium,15.3,30
9,3,CCB,TD4C_Ent3,3,High,30,270
10,4,Other,TD4C_Ent3,1,Low,0.5,58
11,4,Other,TD4C_Ent3,2,Medium,58,60
12,4,Other,TD4C_Ent3,3,High,60,377.2
13,5,Statins,TD4C_Ent3,1,Low,0.67,60
14,5,Statins,TD4C_Ent3,2,Medium,60,74.76
15,5,Statins,TD4C_Ent3,3,High,74.76,500.1
16,6,Ace,TD4C_Ent3,1,Low,2.5,28
17,6,Ace,TD4C_Ent3,2,Medium,28,112
18,6,Ace,TD4C_Ent3,3,High,112,373.52
19,39,HBA1C_FULL,TD4C_Ent3,1,Low,3.9,8.3
20,39,HBA1C_FULL,TD4C_Ent3,2,Medium,8.3,8.84
21,39,HBA1C_FULL,TD4C_Ent3,3,High,8.84,222.7
22,40,LDL_FULL,TD4C_Ent3,1,Low,2.8,68.8
23,40,LDL_FULL,TD4C_Ent3,2,Medium,68.8,77
24,40,LDL_FULL,TD4C_Ent3,3,High,77,328.39999
25,41,Cholesterol_FULL,TD4C_Ent3,1,Low,64,155
26,41,Cholesterol_FULL,TD4C_Ent3,2,Medium,155,168
27,41,Cholesterol_FULL,TD4C_Ent3,3,High,168,557
28,42,Glucose_FULL,TD4C_Ent3,1,Low,28,84
29,42,Glucose_FULL,TD4C_Ent3,2,Medium,84,94
30,42,Glucose_FULL,TD4C_Ent3,3,High,94,1453
31,43,Albumin_FULL,TD4C_Ent3,1,Low,2,4.41
32,43,Albumin_FULL,TD4C_Ent3,2,Medium,4.41,4.61
33,43,Albumin_FULL,TD4C_Ent3,3,High,4.61,5.8
34,44,Creatinine_FULL,TD4C_Ent3,1,Low,0.2,0.6
35,44,Creatinine_FULL,TD4C_Ent3,2,Medium,0.6,0.69
36,44,Creatinine_FULL,TD4C_Ent3,3,High,0.69,15.4
