StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,NewInsulin,TD4C_Cos3,1,Low,7.5,33.875
2,1,NewInsulin,TD4C_Cos3,2,Medium,33.875,40.875
3,1,NewInsulin,TD4C_Cos3,3,High,40.875,150
4,2,OldInsulin,TD4C_Cos3,1,Low,25,37.5
5,2,OldInsulin,TD4C_Cos3,2,Medium,37.5,50
6,2,OldInsulin,TD4C_Cos3,3,High,50,150
7,3,Oral,TD4C_Cos3,1,Low,0.43,20.4
8,3,Oral,TD4C_Cos3,2,Medium,20.4,57.9
9,3,Oral,TD4C_Cos3,3,High,57.9,231.6
10,4,BetaBlockers,TD4C_Cos3,1,Low,0.33,20.1
11,4,BetaBlockers,TD4C_Cos3,2,Medium,20.1,33.5
12,4,BetaBlockers,TD4C_Cos3,3,High,33.5,239.4
13,5,CCB,TD4C_Cos3,1,Low,1,30
14,5,CCB,TD4C_Cos3,2,Medium,30,39.6
15,5,CCB,TD4C_Cos3,3,High,39.6,270
16,6,Other,TD4C_Cos3,1,Low,0.5,30
17,6,Other,TD4C_Cos3,2,Medium,30,48
18,6,Other,TD4C_Cos3,3,High,48,377.2
19,7,Statins1,TD4C_Cos3,1,Low,1,39.9
20,7,Statins1,TD4C_Cos3,2,Medium,39.9,40.05
21,7,Statins1,TD4C_Cos3,3,High,40.05,480
22,8,Statins2,TD4C_Cos3,1,Low,0.67,19.8
23,8,Statins2,TD4C_Cos3,2,Medium,19.8,30.15
24,8,Statins2,TD4C_Cos3,3,High,30.15,80.4
25,9,Ace1,TD4C_Cos3,1,Low,2.5,28
26,9,Ace1,TD4C_Cos3,2,Medium,28,60
27,9,Ace1,TD4C_Cos3,3,High,60,373.52
28,39,HBA1C_FULL,TD4C_Cos3,1,Low,3.9,6.8
29,39,HBA1C_FULL,TD4C_Cos3,2,Medium,6.8,8
30,39,HBA1C_FULL,TD4C_Cos3,3,High,8,222.7
31,40,LDL_FULL,TD4C_Cos3,1,Low,2.8,90
32,40,LDL_FULL,TD4C_Cos3,2,Medium,90,108.1
33,40,LDL_FULL,TD4C_Cos3,3,High,108.1,328.39999
34,41,Cholesterol_FULL,TD4C_Cos3,1,Low,64,171
35,41,Cholesterol_FULL,TD4C_Cos3,2,Medium,171,188
36,41,Cholesterol_FULL,TD4C_Cos3,3,High,188,557
37,42,Glucose_FULL,TD4C_Cos3,1,Low,28,118
38,42,Glucose_FULL,TD4C_Cos3,2,Medium,118,150
39,42,Glucose_FULL,TD4C_Cos3,3,High,150,1453
40,43,Albumin_FULL,TD4C_Cos3,1,Low,2,4.2
41,43,Albumin_FULL,TD4C_Cos3,2,Medium,4.2,4.3
42,43,Albumin_FULL,TD4C_Cos3,3,High,4.3,5.8
43,44,Creatinine_FULL,TD4C_Cos3,1,Low,0.2,0.88
44,44,Creatinine_FULL,TD4C_Cos3,2,Medium,0.88,0.95
45,44,Creatinine_FULL,TD4C_Cos3,3,High,0.95,15.4
