StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,NewInsulin,Persist5,1,Low,7.5,15
2,1,NewInsulin,Persist5,2,Medium1,15,55.6125
3,1,NewInsulin,Persist5,3,Medium2,55.6125,75
4,1,NewInsulin,Persist5,4,Medium3,75,75
5,1,NewInsulin,Persist5,5,High,75,150
6,2,OldInsulin,Persist5,1,Low,25,25
7,2,OldInsulin,Persist5,2,Medium1,25,33.3333333333333
8,2,OldInsulin,Persist5,3,Medium2,33.3333333333333,37.5
9,2,OldInsulin,Persist5,4,Medium3,37.5,37.5
10,2,OldInsulin,Persist5,5,High,37.5,150
11,3,Oral,Persist5,1,Low,0.43,12.9
12,3,Oral,Persist5,2,Medium1,12.9,15
13,3,Oral,Persist5,3,Medium2,15,15.3
14,3,Oral,Persist5,4,Medium3,15.3,25.8
15,3,Oral,Persist5,5,High,25.8,231.6
16,4,BetaBlockers,Persist5,1,Low,0.33,9.9
17,4,BetaBlockers,Persist5,2,Medium1,9.9,20.1
18,4,BetaBlockers,Persist5,3,Medium2,20.1,25
19,4,BetaBlockers,Persist5,4,Medium3,25,35.56
20,4,BetaBlockers,Persist5,5,High,35.56,239.4
21,5,CCB,Persist5,1,Low,1,15.3
22,5,CCB,Persist5,2,Medium1,15.3,22.5
23,5,CCB,Persist5,3,Medium2,22.5,30
24,5,CCB,Persist5,4,Medium3,30,30
25,5,CCB,Persist5,5,High,30,270
26,6,Other,Persist5,1,Low,0.5,21
27,6,Other,Persist5,2,Medium1,21,28
28,6,Other,Persist5,3,Medium2,28,28
29,6,Other,Persist5,4,Medium3,28,28
30,6,Other,Persist5,5,High,28,377.2
31,7,Statins1,Persist5,1,Low,1,20.1
32,7,Statins1,Persist5,2,Medium1,20.1,20.1
33,7,Statins1,Persist5,3,Medium2,20.1,30
34,7,Statins1,Persist5,4,Medium3,30,37.24
35,7,Statins1,Persist5,5,High,37.24,480
36,8,Statins2,Persist5,1,Low,0.67,20.1
37,8,Statins2,Persist5,2,Medium1,20.1,20.1
38,8,Statins2,Persist5,3,Medium2,20.1,20.1
39,8,Statins2,Persist5,4,Medium3,20.1,20.1
40,8,Statins2,Persist5,5,High,20.1,80.4
41,9,Ace1,Persist5,1,Low,2.5,15
42,9,Ace1,Persist5,2,Medium1,15,15.2250000000004
43,9,Ace1,Persist5,3,Medium2,15.2250000000004,28
44,9,Ace1,Persist5,4,Medium3,28,30
45,9,Ace1,Persist5,5,High,30,373.52
46,39,HBA1C_FULL,Persist5,1,Low,3.9,5.5
47,39,HBA1C_FULL,Persist5,2,Medium1,5.5,5.7
48,39,HBA1C_FULL,Persist5,3,Medium2,5.7,5.9
49,39,HBA1C_FULL,Persist5,4,Medium3,5.9,10.9
50,39,HBA1C_FULL,Persist5,5,High,10.9,222.7
51,40,LDL_FULL,Persist5,1,Low,2.8,63
52,40,LDL_FULL,Persist5,2,Medium1,63,144
53,40,LDL_FULL,Persist5,3,Medium2,144,153.89999
54,40,LDL_FULL,Persist5,4,Medium3,153.89999,168
55,40,LDL_FULL,Persist5,5,High,168,328.39999
56,41,Cholesterol_FULL,Persist5,1,Low,64,135
57,41,Cholesterol_FULL,Persist5,2,Medium1,135,236
58,41,Cholesterol_FULL,Persist5,3,Medium2,236,248
59,41,Cholesterol_FULL,Persist5,4,Medium3,248,265
60,41,Cholesterol_FULL,Persist5,5,High,265,557
61,42,Glucose_FULL,Persist5,1,Low,28,81
62,42,Glucose_FULL,Persist5,2,Medium1,81,87
63,42,Glucose_FULL,Persist5,3,Medium2,87,93
64,42,Glucose_FULL,Persist5,4,Medium3,93,98
65,42,Glucose_FULL,Persist5,5,High,98,1453
66,43,Albumin_FULL,Persist5,1,Low,2,3.6
67,43,Albumin_FULL,Persist5,2,Medium1,3.6,3.75
68,43,Albumin_FULL,Persist5,3,Medium2,3.75,4.6
69,43,Albumin_FULL,Persist5,4,Medium3,4.6,4.7
70,43,Albumin_FULL,Persist5,5,High,4.7,5.8
71,44,Creatinine_FULL,Persist5,1,Low,0.2,0.56
72,44,Creatinine_FULL,Persist5,2,Medium1,0.56,0.62
73,44,Creatinine_FULL,Persist5,3,Medium2,0.62,0.67
74,44,Creatinine_FULL,Persist5,4,Medium3,0.67,1.36
75,44,Creatinine_FULL,Persist5,5,High,1.36,15.4
