StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,Diabetes,TD4C_KL3,1,Low,0.43,25.8
2,1,Diabetes,TD4C_KL3,2,Medium,25.8,52.5
3,1,Diabetes,TD4C_KL3,3,High,52.5,242.4
4,2,BetaBlockers,TD4C_KL3,1,Low,0.33,9.9
5,2,BetaBlockers,TD4C_KL3,2,Medium,9.9,39.9
6,2,BetaBlockers,TD4C_KL3,3,High,39.9,239.4
7,3,CCB,TD4C_KL3,1,Low,1,20
8,3,CCB,TD4C_KL3,2,Medium,20,30
9,3,CCB,TD4C_KL3,3,High,30,240
10,4,Other,TD4C_KL3,1,Low,0.5,21
11,4,Other,TD4C_KL3,2,Medium,21,47.1
12,4,Other,TD4C_KL3,3,High,47.1,377.2
13,5,Statins,TD4C_KL3,1,Low,0.67,20.1
14,5,Statins,TD4C_KL3,2,Medium,20.1,20.1
15,5,Statins,TD4C_KL3,3,High,20.1,500.1
16,6,Ace,TD4C_KL3,1,Low,2.5,15
17,6,Ace,TD4C_KL3,2,Medium,15,15
18,6,Ace,TD4C_KL3,3,High,15,373.52
19,39,HBA1C_FULL,TD4C_KL3,1,Low,3.9,7.6
20,39,HBA1C_FULL,TD4C_KL3,2,Medium,7.6,10.5
21,39,HBA1C_FULL,TD4C_KL3,3,High,10.5,222.7
22,40,LDL_FULL,TD4C_KL3,1,Low,2.8,131
23,40,LDL_FULL,TD4C_KL3,2,Medium,131,161
24,40,LDL_FULL,TD4C_KL3,3,High,161,328.39999
25,41,Cholesterol_FULL,TD4C_KL3,1,Low,64,207
26,41,Cholesterol_FULL,TD4C_KL3,2,Medium,207,252
27,41,Cholesterol_FULL,TD4C_KL3,3,High,252,557
28,42,Glucose_FULL,TD4C_KL3,1,Low,28,136
29,42,Glucose_FULL,TD4C_KL3,2,Medium,136,170
30,42,Glucose_FULL,TD4C_KL3,3,High,170,802
31,43,Albumin_FULL,TD4C_KL3,1,Low,2,4.14
32,43,Albumin_FULL,TD4C_KL3,2,Medium,4.14,4.59
33,43,Albumin_FULL,TD4C_KL3,3,High,4.59,5.8
34,44,Creatinine_FULL,TD4C_KL3,1,Low,0.28,0.92
35,44,Creatinine_FULL,TD4C_KL3,2,Medium,0.92,1.3
36,44,Creatinine_FULL,TD4C_KL3,3,High,1.3,11.8
