StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,Diabetes,TD4C_Cos5,1,Low,0.43,15
2,1,Diabetes,TD4C_Cos5,2,Medium1,15,24.08
3,1,Diabetes,TD4C_Cos5,3,Medium2,24.08,27.9
4,1,Diabetes,TD4C_Cos5,4,Medium3,27.9,38.7
5,1,Diabetes,TD4C_Cos5,5,High,38.7,242.4
6,2,BetaBlockers,TD4C_Cos5,1,Low,0.33,20.1
7,2,BetaBlockers,TD4C_Cos5,2,Medium1,20.1,25
8,2,BetaBlockers,TD4C_Cos5,3,Medium2,25,37.8
9,2,BetaBlockers,TD4C_Cos5,4,Medium3,37.8,40.2
10,2,BetaBlockers,TD4C_Cos5,5,High,40.2,239.4
11,3,CCB,TD4C_Cos5,1,Low,1,15.348
12,3,CCB,TD4C_Cos5,2,Medium1,15.348,22.5
13,3,CCB,TD4C_Cos5,3,Medium2,22.5,30
14,3,CCB,TD4C_Cos5,4,Medium3,30,39.6
15,3,CCB,TD4C_Cos5,5,High,39.6,270
16,4,Other,TD4C_Cos5,1,Low,0.5,30
17,4,Other,TD4C_Cos5,2,Medium1,30,33.75
18,4,Other,TD4C_Cos5,3,Medium2,33.75,60
19,4,Other,TD4C_Cos5,4,Medium3,60,70.5
20,4,Other,TD4C_Cos5,5,High,70.5,377.2
21,5,Statins,TD4C_Cos5,1,Low,0.67,20.1
22,5,Statins,TD4C_Cos5,2,Medium1,20.1,30
23,5,Statins,TD4C_Cos5,3,Medium2,30,37.38
24,5,Statins,TD4C_Cos5,4,Medium3,37.38,40.05
25,5,Statins,TD4C_Cos5,5,High,40.05,500.1
26,6,Ace,TD4C_Cos5,1,Low,2.5,30
27,6,Ace,TD4C_Cos5,2,Medium1,30,40
28,6,Ace,TD4C_Cos5,3,Medium2,40,60
29,6,Ace,TD4C_Cos5,4,Medium3,60,112
30,6,Ace,TD4C_Cos5,5,High,112,373.52
31,39,HBA1C_FULL,TD4C_Cos5,1,Low,3.9,6.46
32,39,HBA1C_FULL,TD4C_Cos5,2,Medium1,6.46,7
33,39,HBA1C_FULL,TD4C_Cos5,3,Medium2,7,7.6
34,39,HBA1C_FULL,TD4C_Cos5,4,Medium3,7.6,8.1
35,39,HBA1C_FULL,TD4C_Cos5,5,High,8.1,222.7
36,40,LDL_FULL,TD4C_Cos5,1,Low,2.8,81.5
37,40,LDL_FULL,TD4C_Cos5,2,Medium1,81.5,100
38,40,LDL_FULL,TD4C_Cos5,3,Medium2,100,109
39,40,LDL_FULL,TD4C_Cos5,4,Medium3,109,121
40,40,LDL_FULL,TD4C_Cos5,5,High,121,328.39999
41,41,Cholesterol_FULL,TD4C_Cos5,1,Low,64,163
42,41,Cholesterol_FULL,TD4C_Cos5,2,Medium1,163,185
43,41,Cholesterol_FULL,TD4C_Cos5,3,Medium2,185,201
44,41,Cholesterol_FULL,TD4C_Cos5,4,Medium3,201,217
45,41,Cholesterol_FULL,TD4C_Cos5,5,High,217,557
46,42,Glucose_FULL,TD4C_Cos5,1,Low,28,97
47,42,Glucose_FULL,TD4C_Cos5,2,Medium1,97,117
48,42,Glucose_FULL,TD4C_Cos5,3,Medium2,117,147
49,42,Glucose_FULL,TD4C_Cos5,4,Medium3,147,172
50,42,Glucose_FULL,TD4C_Cos5,5,High,172,1453
51,43,Albumin_FULL,TD4C_Cos5,1,Low,2,4
52,43,Albumin_FULL,TD4C_Cos5,2,Medium1,4,4.1
53,43,Albumin_FULL,TD4C_Cos5,3,Medium2,4.1,4.3
54,43,Albumin_FULL,TD4C_Cos5,4,Medium3,4.3,4.4
55,43,Albumin_FULL,TD4C_Cos5,5,High,4.4,5.8
56,44,Creatinine_FULL,TD4C_Cos5,1,Low,0.2,0.69
57,44,Creatinine_FULL,TD4C_Cos5,2,Medium1,0.69,0.91
58,44,Creatinine_FULL,TD4C_Cos5,3,Medium2,0.91,1
59,44,Creatinine_FULL,TD4C_Cos5,4,Medium3,1,1.01
60,44,Creatinine_FULL,TD4C_Cos5,5,High,1.01,15.4
