StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,Diabetes,SAX3,1,Low,0.43,19.2774023452856
2,1,Diabetes,SAX3,2,Medium,19.2774023452856,34.9393574150676
3,1,Diabetes,SAX3,3,High,34.9393574150676,242.4
4,2,BetaBlockers,SAX3,1,Low,0.33,16.3250863587186
5,2,BetaBlockers,SAX3,2,Medium,16.3250863587186,27.8315522077308
6,2,BetaBlockers,SAX3,3,High,27.8315522077308,239.4
7,3,CCB,SAX3,1,Low,1,28.9513451915624
8,3,CCB,SAX3,2,Medium,28.9513451915624,44.1484806138084
9,3,CCB,SAX3,3,High,44.1484806138084,270
10,4,Other,SAX3,1,Low,0.5,30.4255555851204
11,4,Other,SAX3,2,Medium,30.4255555851204,52.2660620533036
12,4,Other,SAX3,3,High,52.2660620533036,377.2
13,5,Statins,SAX3,1,Low,0.67,30.2190062948409
14,5,Statins,SAX3,2,Medium,30.2190062948409,53.5933250219562
15,5,Statins,SAX3,3,High,53.5933250219562,500.1
16,6,Ace,SAX3,1,Low,2.5,32.7363249047233
17,6,Ace,SAX3,2,Medium,32.7363249047233,62.8613078674911
18,6,Ace,SAX3,3,High,62.8613078674911,373.52
19,39,HBA1C_FULL,SAX3,1,Low,3.9,5.84220810049922
20,39,HBA1C_FULL,SAX3,2,Medium,5.84220810049922,8.93571630906558
21,39,HBA1C_FULL,SAX3,3,High,8.93571630906558,222.7
22,40,LDL_FULL,SAX3,1,Low,2.8,96.7779707699073
23,40,LDL_FULL,SAX3,2,Medium,96.7779707699073,124.772841942628
24,40,LDL_FULL,SAX3,3,High,124.772841942628,328.39999
25,41,Cholesterol_FULL,SAX3,1,Low,64,177.446652355637
26,41,Cholesterol_FULL,SAX3,2,Medium,177.446652355637,213.174093003183
27,41,Cholesterol_FULL,SAX3,3,High,213.174093003183,557
28,42,Glucose_FULL,SAX3,1,Low,28,117.944589838817
29,42,Glucose_FULL,SAX3,2,Medium,117.944589838817,168.424096100913
30,42,Glucose_FULL,SAX3,3,High,168.424096100913,1453
31,43,Albumin_FULL,SAX3,1,Low,2,4.02846131245108
32,43,Albumin_FULL,SAX3,2,Medium,4.02846131245108,4.33411115537743
33,43,Albumin_FULL,SAX3,3,High,4.33411115537743,5.8
34,44,Creatinine_FULL,SAX3,1,Low,0.2,0.7480838883836
35,44,Creatinine_FULL,SAX3,2,Medium,0.7480838883836,1.09879385993246
36,44,Creatinine_FULL,SAX3,3,High,1.09879385993246,15.4
