StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,Diabetes,TD4C_KL3,1,Low,0.43,25.8
2,1,Diabetes,TD4C_KL3,2,Medium,25.8,61.2
3,1,Diabetes,TD4C_KL3,3,High,61.2,242.4
4,2,BetaBlockers,TD4C_KL3,1,Low,0.33,39.9
5,2,BetaBlockers,TD4C_KL3,2,Medium,39.9,40.2
6,2,BetaBlockers,TD4C_KL3,3,High,40.2,239.4
7,3,CCB,TD4C_KL3,1,Low,1,15.3
8,3,CCB,TD4C_KL3,2,Medium,15.3,20.1
9,3,CCB,TD4C_KL3,3,High,20.1,270
10,4,Other,TD4C_KL3,1,Low,0.5,33.75
11,4,Other,TD4C_KL3,2,Medium,33.75,60.7360000000001
12,4,Other,TD4C_KL3,3,High,60.7360000000001,377.2
13,5,Statins,TD4C_KL3,1,Low,0.67,30
14,5,Statins,TD4C_KL3,2,Medium,30,37.24
15,5,Statins,TD4C_KL3,3,High,37.24,500.1
16,6,Ace,TD4C_KL3,1,Low,2.5,45
17,6,Ace,TD4C_KL3,2,Medium,45,120
18,6,Ace,TD4C_KL3,3,High,120,373.52
19,39,HBA1C_FULL,TD4C_KL3,1,Low,3.9,6.4
20,39,HBA1C_FULL,TD4C_KL3,2,Medium,6.4,7.7
21,39,HBA1C_FULL,TD4C_KL3,3,High,7.7,222.7
22,40,LDL_FULL,TD4C_KL3,1,Low,2.8,70
23,40,LDL_FULL,TD4C_KL3,2,Medium,70,137
24,40,LDL_FULL,TD4C_KL3,3,High,137,328.39999
25,41,Cholesterol_FULL,TD4C_KL3,1,Low,64,149
26,41,Cholesterol_FULL,TD4C_KL3,2,Medium,149,207
27,41,Cholesterol_FULL,TD4C_KL3,3,High,207,557
28,42,Glucose_FULL,TD4C_KL3,1,Low,28,101
29,42,Glucose_FULL,TD4C_KL3,2,Medium,101,181
30,42,Glucose_FULL,TD4C_KL3,3,High,181,1453
31,43,Albumin_FULL,TD4C_KL3,1,Low,2,3.6
32,43,Albumin_FULL,TD4C_KL3,2,Medium,3.6,4.03
33,43,Albumin_FULL,TD4C_KL3,3,High,4.03,5.8
34,44,Creatinine_FULL,TD4C_KL3,1,Low,0.2,0.96
35,44,Creatinine_FULL,TD4C_KL3,2,Medium,0.96,1.28
36,44,Creatinine_FULL,TD4C_KL3,3,High,1.28,15.4
