StateID,TemporalPropertyID,TemporalPropertyName,MethodName,BinID,BinLabel,BinFrom,BinTo
1,1,Diabetes,TD4C_Ent5,1,Low,0.43,37.5
2,1,Diabetes,TD4C_Ent5,2,Medium1,37.5,40.8
3,1,Diabetes,TD4C_Ent5,3,Medium2,40.8,51.6
4,1,Diabetes,TD4C_Ent5,4,Medium3,51.6,61.2
5,1,Diabetes,TD4C_Ent5,5,High,61.2,242.4
6,2,BetaBlockers,TD4C_Ent5,1,Low,0.33,30
7,2,BetaBlockers,TD4C_Ent5,2,Medium1,30,35.56
8,2,BetaBlockers,TD4C_Ent5,3,Medium2,35.56,39.9
9,2,BetaBlockers,TD4C_Ent5,4,Medium3,39.9,40.2
10,2,BetaBlockers,TD4C_Ent5,5,High,40.2,239.4
11,3,CCB,TD4C_Ent5,1,Low,1,15.348
12,3,CCB,TD4C_Ent5,2,Medium1,15.348,30
13,3,CCB,TD4C_Ent5,3,Medium2,30,30
14,3,CCB,TD4C_Ent5,4,Medium3,30,30
15,3,CCB,TD4C_Ent5,5,High,30,270
16,4,Other,TD4C_Ent5,1,Low,0.5,33.75
17,4,Other,TD4C_Ent5,2,Medium1,33.75,48
18,4,Other,TD4C_Ent5,3,Medium2,48,60.7360000000001
19,4,Other,TD4C_Ent5,4,Medium3,60.7360000000001,90
20,4,Other,TD4C_Ent5,5,High,90,377.2
21,5,Statins,TD4C_Ent5,1,Low,0.67,20.1
22,5,Statins,TD4C_Ent5,2,Medium1,20.1,20.1
23,5,Statins,TD4C_Ent5,3,Medium2,20.1,79.95
24,5,Statins,TD4C_Ent5,4,Medium3,79.95,80.1
25,5,Statins,TD4C_Ent5,5,High,80.1,500.1
26,6,Ace,TD4C_Ent5,1,Low,2.5,56
27,6,Ace,TD4C_Ent5,2,Medium1,56,60
28,6,Ace,TD4C_Ent5,3,Medium2,60,112
29,6,Ace,TD4C_Ent5,4,Medium3,112,120
30,6,Ace,TD4C_Ent5,5,High,120,373.52
31,39,HBA1C_FULL,TD4C_Ent5,1,Low,3.9,7.94
32,39,HBA1C_FULL,TD4C_Ent5,2,Medium1,7.94,8.34
33,39,HBA1C_FULL,TD4C_Ent5,3,Medium2,8.34,9
34,39,HBA1C_FULL,TD4C_Ent5,4,Medium3,9,10.9
35,39,HBA1C_FULL,TD4C_Ent5,5,High,10.9,222.7
36,40,LDL_FULL,TD4C_Ent5,1,Low,2.8,70
37,40,LDL_FULL,TD4C_Ent5,2,Medium1,70,137
38,40,LDL_FULL,TD4C_Ent5,3,Medium2,137,144
39,40,LDL_FULL,TD4C_Ent5,4,Medium3,144,168
40,40,LDL_FULL,TD4C_Ent5,5,High,168,328.39999
41,41,Cholesterol_FULL,TD4C_Ent5,1,Low,64,135
42,41,Cholesterol_FULL,TD4C_Ent5,2,Medium1,135,153
43,41,Cholesterol_FULL,TD4C_Ent5,3,Medium2,153,227
44,41,Cholesterol_FULL,TD4C_Ent5,4,Medium3,227,254
45,41,Cholesterol_FULL,TD4C_Ent5,5,High,254,557
46,42,Glucose_FULL,TD4C_Ent5,1,Low,28,166
47,42,Glucose_FULL,TD4C_Ent5,2,Medium1,166,184
48,42,Glucose_FULL,TD4C_Ent5,3,Medium2,184,211
49,42,Glucose_FULL,TD4C_Ent5,4,Medium3,211,262
50,42,Glucose_FULL,TD4C_Ent5,5,High,262,1453
51,43,Albumin_FULL,TD4C_Ent5,1,Low,2,3.69
52,43,Albumin_FULL,TD4C_Ent5,2,Medium1,3.69,3.81
53,43,Albumin_FULL,TD4C_Ent5,3,Medium2,3.81,3.92
54,43,Albumin_FULL,TD4C_Ent5,4,Medium3,3.92,4
55,43,Albumin_FULL,TD4C_Ent5,5,High,4,5.8
56,44,Creatinine_FULL,TD4C_Ent5,1,Low,0.2,1
57,44,Creatinine_FULL,TD4C_Ent5,2,Medium1,1,1.06
58,44,Creatinine_FULL,TD4C_Ent5,3,Medium2,1.06,1.15
59,44,Creatinine_FULL,TD4C_Ent5,4,Medium3,1.15,1.36
60,44,Creatinine_FULL,TD4C_Ent5,5,High,1.36,15.4
